id,numero,tipo,titulo,resumo,ano,cidade,categoria,fonte,url_oficial,texto_integral,data_publicacao,situacao,slug
ddece53be3999f26,1145-5440037,Acordao;Sl,SL 1145 AgR / RJ - RIO DE JANEIRO,,2018,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;sl:2018-09-10;1145-5440037,,,vigente,1145-5440037-sl-1145-agr-rj-rio-de-janeiro
2214977c2a42b551,401953-2162472,Acordao;Re,RE 401953 / RJ - RIO DE JANEIRO,,2007,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;re:2007-05-16;401953-2162472,,,vigente,401953-2162472-re-401953-rj-rio-de-janeiro
e3e630c2de5a33f1,98816-,Acordao;Re,RE 98816 / RJ - RIO DE JANEIRO,,1984,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;re:1984-06-05;98816-,,,vigente,98816-re-98816-rj-rio-de-janeiro
d9cdfbae6305ec9e,3463-2286124,Acordao;Adi,ADI 3463 / RJ - RIO DE JANEIRO,,2011,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2011-10-27;3463-2286124,,,vigente,3463-2286124-adi-3463-rj-rio-de-janeiro
246d7516fc398c19,4232-2671848,Acordao;Adi,ADI 4232 / RJ - RIO DE JANEIRO,,2014,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2014-10-30;4232-2671848,,,vigente,4232-2671848-adi-4232-rj-rio-de-janeiro
f0d7075b0b54ff26,4579-4056960,Acordao;Adi,ADI 4579 / RJ - RIO DE JANEIRO,,2020,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2020-02-13;4579-4056960,,,vigente,4579-4056960-adi-4579-rj-rio-de-janeiro
a353cb4b52d7cb33,5480-4936179,Acordao;Adi,ADI 5480 / RJ - RIO DE JANEIRO,,2020,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2020-04-20;5480-4936179,,,vigente,5480-4936179-adi-5480-rj-rio-de-janeiro
2c39c7b6284663e2,4342-5210846,Acordao;Adi,ADI 4342 AgR / RJ - RIO DE JANEIRO,,2017,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2017-12-18;4342-5210846,,,vigente,4342-5210846-adi-4342-agr-rj-rio-de-janeiro
7503a48cc7893f9b,1137-1453980,Acordao;Rp,Rp 1137 / RJ - RIO DE JANEIRO,,1984,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;rp:1984-11-28;1137-1453980,,,vigente,1137-1453980-rp-1137-rj-rio-de-janeiro
9d1babcea3004e51,4343-,Acordao;Rms,RMS 4343 / RJ - RIO DE JANEIRO,,1957,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;rms:1957-07-08;4343-,,,vigente,4343-rms-4343-rj-rio-de-janeiro
e1e3e7811b8395ae,5949-5468027,Acordao;Adi,ADI 5949 / RJ - RIO DE JANEIRO,,2019,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2019-10-25;5949-5468027,,,vigente,5949-5468027-adi-5949-rj-rio-de-janeiro
ee579d36a83f56e8,1442202-6884414,Acordao;Re,RE 1442202 AgR / RJ - RIO DE JANEIRO,,2024,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;re:2024-05-07;1442202-6884414,,,vigente,1442202-6884414-re-1442202-agr-rj-rio-de-janeiro
b09ff8c372f20ffa,1841-1714536,Acordao;Adi,ADI 1841 / RJ - RIO DE JANEIRO,,2002,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2002-08-01;1841-1714536,,,vigente,1841-1714536-adi-1841-rj-rio-de-janeiro
d3336b182126d6b8,69458-,Acordao;Re,RE 69458 / RJ - RIO DE JANEIRO,,1975,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;re:1975-05-27;69458-,,,vigente,69458-re-69458-rj-rio-de-janeiro
dc809f998ffc729e,905076-4857756,Acordao;Are,ARE 905076 AgR / RJ - RIO DE JANEIRO,,2015,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;are:2015-10-27;905076-4857756,,,vigente,905076-4857756-are-905076-agr-rj-rio-de-janeiro
cf3ed849647581f8,541542-3636100,Acordao;Re,RE 541542 AgR / RJ - RIO DE JANEIRO,,2007,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;re:2007-11-13;541542-3636100,,,vigente,541542-3636100-re-541542-agr-rj-rio-de-janeiro
dbbc32d609202d53,1221-3722882,Acordao;Adi,ADI 1221 MC / RJ - RIO DE JANEIRO,,1995,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:1995-04-27;1221-3722882,,,vigente,1221-3722882-adi-1221-mc-rj-rio-de-janeiro
389e47882fee19e9,000654822,Livro,"Falla do Presidente da Provincia do Rio de Janeiro Dr. Esperidião Eloy de Barros Pimentel na abertura da 1ª sessão da decima-sexta legislatura da Assembléa Legislativa Provincial no dia 8 de outubro de 1866, acompanhada do relatorio com que o Exm. Sr. Vice-Presidente Dezembargador José Tavares Basto",,1866,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:rede.virtual.bibliotecas:livro:1866;000654822,,,vigente,000654822-falla-do-presidente-da-provincia-do-rio-de-janeiro-dr-esperidiao-eloy-de-barros-pimentel-na-abertura-da-1a-ses
65448f89065bd7ac,810572-4798259,Acordao;Are,ARE 810572 AgR / RJ - RIO DE JANEIRO,,2015,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;are:2015-08-18;810572-4798259,,,vigente,810572-4798259-are-810572-agr-rj-rio-de-janeiro
d711118593996d14,34483-5082913,Acordao;Ms,MS 34483 MC / RJ - RIO DE JANEIRO,,2016,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;ms:2016-11-22;34483-5082913,,,vigente,34483-5082913-ms-34483-mc-rj-rio-de-janeiro
4a560a89b2bfe1dd,1748-3707674,Acordao;Adi,ADI 1748 MC / RJ - RIO DE JANEIRO,,1997,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:1997-12-15;1748-3707674,,,vigente,1748-3707674-adi-1748-mc-rj-rio-de-janeiro
b2c8cc1d37fbdc79,6790-6149468,Acordao;Adi,ADI 6790 / RJ - RIO DE JANEIRO,,2025,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2025-02-24;6790-6149468,,,vigente,6790-6149468-adi-6790-rj-rio-de-janeiro
1d8b8356ec0f566b,584022-3669235,Acordao;Re,RE 584022 AgR / RJ - RIO DE JANEIRO,,2009,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;re:2009-06-09;584022-3669235,,,vigente,584022-3669235-re-584022-agr-rj-rio-de-janeiro
a260708f854ac0e4,451224-3668580,Acordao;Re,RE 451224 AgR / RJ - RIO DE JANEIRO,,2009,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;re:2009-05-26;451224-3668580,,,vigente,451224-3668580-re-451224-agr-rj-rio-de-janeiro
272a0bc16fcf0992,238376-1734302,Acordao;Re,RE 238376 / RJ - RIO DE JANEIRO,,1998,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;re:1998-11-24;238376-1734302,,,vigente,238376-1734302-re-238376-rj-rio-de-janeiro
2bb42014102a40f0,1840-,Acordao;Rms,RMS 1840 / RJ - RIO DE JANEIRO,,1952,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;rms:1952-12-12;1840-,,,vigente,1840-rms-1840-rj-rio-de-janeiro
8f3921f2ebd19b80,1360032-6378215,Acordao;Are,ARE 1360032 AgR / RJ - RIO DE JANEIRO,,2022,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;are:2022-08-22;1360032-6378215,,,vigente,1360032-6378215-are-1360032-agr-rj-rio-de-janeiro
317e7fec53e52913,6721-6156647,Acordao;Adi,ADI 6721 MC-Ref / RJ - RIO DE JANEIRO,,2021,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2021-09-27;6721-6156647,,,vigente,6721-6156647-adi-6721-mc-ref-rj-rio-de-janeiro
abb6040f8f9791cd,250-1496748,Acordao;Adi,ADI 250 / RJ - RIO DE JANEIRO,,2002,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2002-08-15;250-1496748,,,vigente,250-1496748-adi-250-rj-rio-de-janeiro
25cfaee9d68e90dc,575964-3651483,Acordao;Re,RE 575964 AgR / RJ - RIO DE JANEIRO,,2009,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;re:2009-06-30;575964-3651483,,,vigente,575964-3651483-re-575964-agr-rj-rio-de-janeiro
d97bea8e768deef9,6095-5647191,Acordao;Adi,ADI 6095 / RJ - RIO DE JANEIRO,,2021,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2021-02-08;6095-5647191,,,vigente,6095-5647191-adi-6095-rj-rio-de-janeiro
5064b587579d2973,16518-,Acordao;Rms,RMS 16518 / RJ - RIO DE JANEIRO,,1966,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;rms:1966-05-26;16518-,,,vigente,16518-rms-16518-rj-rio-de-janeiro
715253d249308d93,1009683-5136337,Acordao;Are,ARE 1009683 AgR / RJ - RIO DE JANEIRO,,2017,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;are:2017-06-09;1009683-5136337,,,vigente,1009683-5136337-are-1009683-agr-rj-rio-de-janeiro
97ca878ffbe872d7,553-1522373,Acordao;Adi,ADI 553 / RJ - RIO DE JANEIRO,,2018,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2018-06-13;553-1522373,,,vigente,553-1522373-adi-553-rj-rio-de-janeiro
3a1380a7e7f8fcf2,200541-6154655,Acordao;Hc,HC 200541 / RJ - RIO DE JANEIRO,,2021,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;hc:2021-12-07;200541-6154655,,,vigente,200541-6154655-hc-200541-rj-rio-de-janeiro
8e94b8d9f0ec1120,302803-1926905,Acordao;Re,RE 302803 / RJ - RIO DE JANEIRO,,2005,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;re:2005-02-01;302803-1926905,,,vigente,302803-1926905-re-302803-rj-rio-de-janeiro
dca53b2e6c06391b,1558815-7352047,Acordao;Are,ARE 1558815 AgR / RJ - RIO DE JANEIRO,,2025,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;are:2025-09-22;1558815-7352047,,,vigente,1558815-7352047-are-1558815-agr-rj-rio-de-janeiro
40ee1ed6437357d2,7063-6329417,Acordao;Adi,ADI 7063 / RJ - RIO DE JANEIRO,,2022,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2022-06-06;7063-6329417,,,vigente,7063-6329417-adi-7063-rj-rio-de-janeiro
7adede7219d69ff7,7476-6761946,Acordao;Adi,ADI 7476 / RJ - RIO DE JANEIRO,,2025,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2025-02-17;7476-6761946,,,vigente,7476-6761946-adi-7476-rj-rio-de-janeiro
0ac8159e4f02ae77,5298-4752741,Acordao;Adi,ADI 5298 / RJ - RIO DE JANEIRO,,2024,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2024-02-14;5298-4752741,,,vigente,5298-4752741-adi-5298-rj-rio-de-janeiro
30883d7fccfba6b9,798293-4827255,Acordao;Are,ARE 798293 AgR / RJ - RIO DE JANEIRO,,2015,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;are:2015-09-08;798293-4827255,,,vigente,798293-4827255-are-798293-agr-rj-rio-de-janeiro
6a0a07ecab7b93b1,4643-4131201,Acordao;Adi,ADI 4643 / RJ - RIO DE JANEIRO,,2019,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2019-05-15;4643-4131201,,,vigente,4643-4131201-adi-4643-rj-rio-de-janeiro
e721d7511a053d85,230-1496759,Acordao;Adi,ADI 230 / RJ - RIO DE JANEIRO,,2010,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2010-02-01;230-1496759,,,vigente,230-1496759-adi-230-rj-rio-de-janeiro
433e071b220133d3,1308834-7207943,Acordao;Re,RE 1308834 AgR-segundo / RJ - RIO DE JANEIRO,,2025,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;re:2025-04-30;1308834-7207943,,,vigente,1308834-7207943-re-1308834-agr-segundo-rj-rio-de-janeiro
8a9902353377ed80,1521931-7290913,Acordao;Are,ARE 1521931 AgR-segundo-EDv-AgR / RJ - RIO DE JANEIRO,,2025,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;are:2025-08-06;1521931-7290913,,,vigente,1521931-7290913-are-1521931-agr-segundo-edv-agr-rj-rio-de-janeiro
d1f83b8ad1ff99d6,935406-4984847,Acordao;Re,RE 935406 AgR-ED / RJ - RIO DE JANEIRO,,2016,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;re:2016-09-30;935406-4984847,,,vigente,935406-4984847-re-935406-agr-ed-rj-rio-de-janeiro
ad82702a2d35f3cd,981876-5086374,Acordao;Re,RE 981876 AgR-ED / RJ - RIO DE JANEIRO,,2017,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;re:2017-05-02;981876-5086374,,,vigente,981876-5086374-re-981876-agr-ed-rj-rio-de-janeiro
7ab86d49754a71e9,222-,Acordao;Adi,ADI 222 MC / RJ - RIO DE JANEIRO,,1990,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:1990-03-28;222-,,,vigente,222-adi-222-mc-rj-rio-de-janeiro
053e1ea93c4cff82,776511-4498305,Acordao;Are,ARE 776511 AgR / RJ - RIO DE JANEIRO,,2014,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;are:2014-02-18;776511-4498305,,,vigente,776511-4498305-are-776511-agr-rj-rio-de-janeiro
7bdc6d06e2da4ae5,6597-6055538,Acordao;Adi,ADI 6597 / RJ - RIO DE JANEIRO,,2023,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2023-04-18;6597-6055538,,,vigente,6597-6055538-adi-6597-rj-rio-de-janeiro
c1f73429864d4140,7151-6392167,Acordao;Adi,ADI 7151 / RJ - RIO DE JANEIRO,,2023,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2023-05-03;7151-6392167,,,vigente,7151-6392167-adi-7151-rj-rio-de-janeiro
bbce4290fb3e8da7,1485112-7027166,Acordao;Re,RE 1485112 AgR / RJ - RIO DE JANEIRO,,2025,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;re:2025-03-17;1485112-7027166,,,vigente,1485112-7027166-re-1485112-agr-rj-rio-de-janeiro
e9d8afe54e9cde8c,5698-5178981,Acordao;Adi,ADI 5698 / RJ - RIO DE JANEIRO,,2023,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2023-08-15;5698-5178981,,,vigente,5698-5178981-adi-5698-rj-rio-de-janeiro
6638cfd19ce150b6,1308791-6123011,Acordao;Are,ARE 1308791 AgR / RJ - RIO DE JANEIRO,,2021,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;are:2021-04-27;1308791-6123011,,,vigente,1308791-6123011-are-1308791-agr-rj-rio-de-janeiro
ce57cf9ee3e376c1,204418-6226468,Acordao;Hc,HC 204418 AgR / RJ - RIO DE JANEIRO,,2021,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;hc:2021-08-30;204418-6226468,,,vigente,204418-6226468-hc-204418-agr-rj-rio-de-janeiro
625d353fbe11dc6f,1437-,Acordao;Rc,RC 1437 / RJ - RIO DE JANEIRO,,1982,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;rc:1982-03-30;1437-,,,vigente,1437-rc-1437-rj-rio-de-janeiro
481b44e18c84c7d0,1304360-6197912,Acordao;Are,ARE 1304360 AgR-ED / RJ - RIO DE JANEIRO,,2021,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;are:2021-08-17;1304360-6197912,,,vigente,1304360-6197912-are-1304360-agr-ed-rj-rio-de-janeiro
e4f649c019e47ab7,5997-5535174,Acordao;Adi,ADI 5997 / RJ - RIO DE JANEIRO,,2021,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2021-04-19;5997-5535174,,,vigente,5997-5535174-adi-5997-rj-rio-de-janeiro
7f86fec001c92cab,6637-6076369,Acordao;Adi,ADI 6637 / RJ - RIO DE JANEIRO,,2022,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2022-12-17;6637-6076369,,,vigente,6637-6076369-adi-6637-rj-rio-de-janeiro
4e4542ac3ef74e47,255916-7260333,Acordao;Hc,HC 255916 AgR / RJ - RIO DE JANEIRO,,2025,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;hc:2025-06-10;255916-7260333,,,vigente,255916-7260333-hc-255916-agr-rj-rio-de-janeiro
10b0a207d5a738ea,1842-1714588,Acordao;Adi,ADI 1842 / RJ - RIO DE JANEIRO,,2013,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2013-03-06;1842-1714588,,,vigente,1842-1714588-adi-1842-rj-rio-de-janeiro
1fa9d5c1846782b7,1538369-7364086,Acordao;Are,ARE 1538369 AgR / RJ - RIO DE JANEIRO,,2025,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;are:2025-09-29;1538369-7364086,,,vigente,1538369-7364086-are-1538369-agr-rj-rio-de-janeiro
40cc64edd5716646,241-,Acordao;Rcl,Rcl 241 AgR / RJ - RIO DE JANEIRO,,1987,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;rcl:1987-12-10;241-,,,vigente,241-rcl-241-agr-rj-rio-de-janeiro
7abfbfcdcee06a34,676593-4406495,Acordao;Are,ARE 676593 AgR / RJ - RIO DE JANEIRO,,2014,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;are:2014-02-18;676593-4406495,,,vigente,676593-4406495-are-676593-agr-rj-rio-de-janeiro
18fec24b237c4ec8,1243532-5871934,Acordao;Re,RE 1243532 AgR / RJ - RIO DE JANEIRO,,2020,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;re:2020-05-11;1243532-5871934,,,vigente,1243532-5871934-re-1243532-agr-rj-rio-de-janeiro
17380f7e7d5dbfe0,6018-6381118,Acordao;Adi,ADI 6018 ED / RJ - RIO DE JANEIRO,,2022,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2022-06-13;6018-6381118,,,vigente,6018-6381118-adi-6018-ed-rj-rio-de-janeiro
f0a17f46ad171cc4,7063-6437063,Acordao;Adi,ADI 7063 ED / RJ - RIO DE JANEIRO,,2022,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2022-11-10;7063-6437063,,,vigente,7063-6437063-adi-7063-ed-rj-rio-de-janeiro
bb9b2fd887657799,810579-4664155,Acordao;Are,ARE 810579 AgR / RJ - RIO DE JANEIRO,,2014,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;are:2014-11-18;810579-4664155,,,vigente,810579-4664155-are-810579-agr-rj-rio-de-janeiro
22ca36bbb0656b28,822613-4697252,Acordao;Are,ARE 822613 AgR / RJ - RIO DE JANEIRO,,2015,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;are:2015-02-10;822613-4697252,,,vigente,822613-4697252-are-822613-agr-rj-rio-de-janeiro
eae5b1b8385d5394,2700-3707721,Acordao;Adi,ADI 2700 MC / RJ - RIO DE JANEIRO,,2002,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2002-10-17;2700-3707721,,,vigente,2700-3707721-adi-2700-mc-rj-rio-de-janeiro
960d96ab2a4fbdc6,91493-,Acordao;Re,RE 91493 / RJ - RIO DE JANEIRO,,1979,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;re:1979-11-20;91493-,,,vigente,91493-re-91493-rj-rio-de-janeiro
0574aaaffc8dca89,1075428-5393031,Acordao;Are,ARE 1075428 AgR / RJ - RIO DE JANEIRO,,2018,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;are:2018-05-07;1075428-5393031,,,vigente,1075428-5393031-are-1075428-agr-rj-rio-de-janeiro
c111d3ad213dd58c,700-1533282,Acordao;Adi,ADI 700 / RJ - RIO DE JANEIRO,,2001,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2001-05-23;700-1533282,,,vigente,700-1533282-adi-700-rj-rio-de-janeiro
46cdcc7d7a33ccf4,208122-3583029,Acordao;Re,RE 208122 AgR / RJ - RIO DE JANEIRO,,2004,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;re:2004-08-03;208122-3583029,,,vigente,208122-3583029-re-208122-agr-rj-rio-de-janeiro
017c16743b3a48a6,1413553-6574004,Acordao;Re,RE 1413553 AgR / RJ - RIO DE JANEIRO,,2023,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;re:2023-03-13;1413553-6574004,,,vigente,1413553-6574004-re-1413553-agr-rj-rio-de-janeiro
ec036999bf01a63b,351905-2041988,Acordao;Re,RE 351905 / RJ - RIO DE JANEIRO,,2005,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;re:2005-05-24;351905-2041988,,,vigente,351905-2041988-re-351905-rj-rio-de-janeiro
9aeca1a824d6d918,1554743-7344318,Acordao;Are,ARE 1554743 AgR / RJ - RIO DE JANEIRO,,2025,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;are:2025-09-15;1554743-7344318,,,vigente,1554743-7344318-are-1554743-agr-rj-rio-de-janeiro
d5e63254be0f9e89,213905-6559601,Acordao;Hc,HC 213905 AgR / RJ - RIO DE JANEIRO,,2023,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;hc:2023-06-26;213905-6559601,,,vigente,213905-6559601-hc-213905-agr-rj-rio-de-janeiro
3835f85e130ceb02,1223-1459962,Acordao;Rp,Rp 1223 / RJ - RIO DE JANEIRO,,1985,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;rp:1985-09-25;1223-1459962,,,vigente,1223-1459962-rp-1223-rj-rio-de-janeiro
554ec68276118bb1,1357552-6349197,Acordao;Are,ARE 1357552 AgR / RJ - RIO DE JANEIRO,,2022,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;are:2022-03-21;1357552-6349197,,,vigente,1357552-6349197-are-1357552-agr-rj-rio-de-janeiro
59d8dbe7d85f8b4e,116674-4360744,Acordao;Rhc,RHC 116674 / RJ - RIO DE JANEIRO,,2013,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;rhc:2013-11-26;116674-4360744,,,vigente,116674-4360744-rhc-116674-rj-rio-de-janeiro
6928eb1e7e6f27cf,4102-2628213,Acordao;Adi,ADI 4102 / RJ - RIO DE JANEIRO,,2014,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;adi:2014-10-30;4102-2628213,,,vigente,4102-2628213-adi-4102-rj-rio-de-janeiro
a8472da1046e3b4c,33348-4677678,Acordao;Ms,MS 33348 / RJ - RIO DE JANEIRO,,2022,federal-rj,administrativa,LexML,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;ms:2022-04-04;33348-4677678,,,vigente,33348-4677678-ms-33348-rj-rio-de-janeiro
